node,fairness,goodness,num_ratings_received
177,0.9143399038771448,0.03819284240702971,198
2293,0.9565948587023276,0.03850425047601594,5
2280,0.9506953792719175,0.03970793933826705,5
1322,0.9518586735696648,0.043693077555706256,11
491,0.9187506572920984,0.04416375235719127,36
801,0.9627034539662505,0.04598470261709346,22
946,0.9775950123593802,0.052150331609960916,16
1249,0.903928319524487,0.05460766173967696,10
7335,0.8344207799692267,0.055202559378441,7
1611,0.9019286686123086,0.05625736993720184,6
1883,0.8567467200836563,0.05658241178584276,5
1794,0.9721495251690513,0.0575470651069664,5
1856,0.9726235891946072,0.05832063862861677,5
1826,0.9819407392892009,0.05877308891791568,5
1762,0.9687851577369421,0.059375860192609584,5
1388,0.8975040223932482,0.059403652496531456,8
1210,0.9634788808600141,0.059908253216513996,8
748,0.9176135894651497,0.06067168340128458,17
759,0.9719653030125214,0.060842095448300076,18
1235,0.9957195273963841,0.06117349843253544,9
716,0.9716316421173019,0.06265181190394215,17
1517,0.9706028211871957,0.06289663115403897,6
1401,0.9583221871161042,0.06339478703833203,7
1328,0.9635389809406915,0.06382951441114415,8
1472,0.9915308556613422,0.06423997434995876,6
863,0.9618882725714125,0.06551341881719362,15
754,0.9139696393051641,0.065539912277519,14
1292,0.7281062552069533,0.06801507456455134,7
645,0.9717497420183057,0.06867679482327035,17
1162,0.9664390117370153,0.06949192877441797,8
926,0.9722164453343709,0.06949670314262164,11
994,0.9653381568515309,0.06996357809779448,10
1691,0.8233344925236139,0.07163045974564769,20
1043,0.9710202409185236,0.07333525849973023,9
777,0.9645833954101446,0.07365603747420861,14
1811,0.961078220245301,0.07480368742177847,7
641,0.9628450092563694,0.07500905411980671,17
613,0.9535072839982752,0.0768321482988544,16
288,0.9492721087989278,0.07732271492669594,36
1502,0.9683539588951756,0.07761183900112037,5
876,0.9614955324321457,0.07816197588023016,17
536,0.9661383563864332,0.07915318138283356,19
824,0.931877762242799,0.07946757486320512,12
792,0.9811991110644024,0.07961151180996719,13
487,0.9521290476679761,0.07992718889726251,20
1195,0.9573529510939413,0.08068443782761205,7
813,0.9288412558505303,0.0815527607294298,11
739,0.9840388298245983,0.08193236141439077,13
1176,1.0,0.08240984799255587,7
1032,0.9836932559172197,0.08386371513589444,8
885,0.9677070502826963,0.08431465990000377,10
958,0.9491474752918485,0.08543963426076667,9
272,0.8970229046862493,0.08576906553113853,34
656,0.9337167852598419,0.08621221967943087,15
145,0.9114900354087152,0.08627468950578966,84
650,0.9735342392908036,0.08651479306165341,14
937,0.9712437373926799,0.0865367506265964,15
649,0.9576988826278885,0.08916978565324621,14
1059,0.9718701516711746,0.09041333989567714,7
1068,0.9794052192170978,0.09080851885881394,7
1346,0.9368801397237132,0.09092761018708043,5
680,0.9458490035997681,0.09094479505698172,13
1194,0.9052421272845597,0.09111121385057784,6
408,0.9494431008726266,0.0911428468619068,21
255,0.969544410552228,0.0912994639873848,34
1351,0.9539888119306354,0.09161091406058246,5
882,0.9615037047374164,0.09188219559283488,9
949,0.9344306825692706,0.09227264909216372,8
1127,0.9211503537421801,0.09227753989513254,6
1222,0.9367132906082789,0.09258091316089154,5
1376,0.9447265481008074,0.0926262161942604,5
1327,0.9254265481154296,0.0929547705913488,5
1156,0.9571572484839055,0.09303886827323189,6
666,0.9613672289971399,0.09306296959858101,12
507,0.9545152026847818,0.09310664633560647,17
125,0.937106737872083,0.09312753524168975,64
815,0.9039414693263982,0.09331838183459373,10
701,0.9384318703066512,0.0933843156842402,12
1336,0.9324262139548998,0.09349854191716592,5
1140,0.9524465345304998,0.09355909211162951,6
585,0.9358723741713673,0.09356265861860298,14
1173,0.981105182802109,0.09368164794587007,6
1179,0.9456688182982032,0.09368188952356132,6
375,0.9423277765833865,0.09368996525343926,22
1342,0.9727204722187107,0.09372342745298187,5
951,0.9765962986861721,0.09395644803950477,8
1186,0.9600672738568349,0.09401339081465132,6
1284,0.9497200729556469,0.09419884375172968,5
960,0.9534018011310106,0.09428646658004486,8
1083,0.9675853274803097,0.09432780334033784,6
1001,0.9482414868105772,0.09433039800109179,7
1065,0.9620180508899558,0.09441784838240351,7
1034,0.9580430599729101,0.09445739942599984,7
1324,0.9790246909089843,0.0945882848407577,5
906,0.9602534231544674,0.09460219333659485,9
1137,0.9643152878953941,0.094610899064905,6
95,0.9316970318639495,0.09461855239557751,101
1348,0.9769823430752751,0.09466034353412492,5
1087,0.9120448752572845,0.09467306476915538,6
1191,0.9767050762398822,0.09469294243417735,6
1139,0.9575729666086205,0.09487816050018778,6
715,0.9412388320565862,0.09488207608246313,11
1337,0.9769355551725567,0.0949168947655233,5
1136,0.9730549645034685,0.09496521791768209,6
614,0.9203322009282089,0.09507593831318224,18
1147,0.9436138605239502,0.0955467734912901,6
1331,0.9469993856966296,0.09555355144815628,5
1370,0.9802018242079227,0.09556033472142622,5
850,0.971905847219507,0.09559077320836355,9
403,0.9706260589787126,0.09563374567714758,20
1241,0.9221308637691311,0.09565155522405058,5
1248,0.9652364236303053,0.09565358257413661,5
1288,0.9773183334013746,0.09567621150853714,5
1298,0.957107710073587,0.09570409711971715,5
1285,0.973399084903789,0.09575584587447464,5
720,0.9454981000846162,0.09576109509317642,11
1335,0.9754665749085555,0.09576268828683517,5
785,0.9465713944736514,0.09577353613867133,11
1269,0.9668841927937223,0.09586098730018403,5
1349,0.9787837558276892,0.09591112868803732,5
1149,0.9803244848996322,0.09594334914003656,6
911,0.9830111979971621,0.09594540442927077,8
553,0.9601376389134505,0.09607020709771015,15
939,0.9673955327862491,0.09615077892618498,8
1104,0.9834075061022064,0.0962668128704481,6
1187,0.9743393904125123,0.09629266391703996,6
1276,0.971473737415379,0.09632234923395569,5
1257,0.977513632657196,0.09658111510142932,5
1148,0.9739777975857395,0.09661071301111047,6
1367,0.9270389071369199,0.09710502001934726,5
1129,0.9773004789166256,0.09714390148080519,6
682,0.9786611534161396,0.09723445359524031,12
1314,0.988126236733456,0.09751155113153984,5
362,0.9495703590930293,0.0981480801038193,22
85,0.9199667509842848,0.09849996345184765,75
703,0.9576377475851579,0.0987522655294491,11
185,0.926535049945105,0.0996498934216417,36
623,0.9401776952170554,0.10064716942162066,13
762,0.8925857805998172,0.10102141802039422,10
244,0.9098102683091326,0.101712852934067,35
519,0.9625164232697445,0.1017941742962105,15
587,0.9693073947141098,0.1021591095524381,13
580,0.9689708997599179,0.10237281056797759,13
681,0.8656193167120882,0.102778984242644,11
752,0.9866364466852222,0.10285643938236835,10
478,0.9686558782402238,0.10295996726332937,16
707,0.9793907587956111,0.10302463735883588,11
766,0.9776444879862773,0.10308176732431976,10
1103,0.8864029541127061,0.10312706012318716,6
124,0.9111897477768103,0.10315545764392495,56
154,0.9554032536077074,0.10388752155189418,44
256,0.9679483461954319,0.1043022168127651,30
541,0.9612699112343359,0.10430779689038246,16
967,0.9564933410373504,0.10463019454708554,7
622,0.982622087372047,0.10472277794703506,12
796,0.894614956028394,0.10497969695701569,9
851,0.9661698180280902,0.10499190469157552,8
969,0.9365348019260508,0.10503416491066034,7
725,0.9681457585272296,0.10504438666147764,10
295,0.9592926675384877,0.10556330143005851,25
747,0.9484743981513466,0.10565674626670984,10
382,0.9613952237255411,0.10568471595123749,19
516,0.9733060841669519,0.10578184354880583,11
945,0.934878040456024,0.10614567976507704,7
404,0.9620446433710296,0.1065694224993753,18
166,0.9274132444239852,0.10680968873006476,48
469,1.0,0.10683030247359851,14
883,0.9701861508537968,0.10704763368255368,8
412,0.9261049227087141,0.10799000543137434,17
966,0.9764936108950242,0.10809291195591594,7
547,0.9797766032424065,0.10810806396641841,13
890,0.9526661058416808,0.10813852250292619,8
226,0.9591258716671764,0.10818161365166026,32
249,0.9217954750059254,0.10845616457620333,28
874,0.9695274748467878,0.10857213616643326,8
360,0.9588012083381048,0.10863327721859115,20
955,0.9574859057672416,0.10867943468298868,7
775,0.9260075870141475,0.10872282882237386,9
444,0.9459282235549216,0.10873658825595667,16
988,0.9372848661200761,0.10924430064039399,6
142,0.9408172386514567,0.10924527752742916,46
1106,0.9605644167232655,0.10927229421067106,5
599,0.9648494979947309,0.10957665831540242,12
940,0.9869725696264369,0.1096061679623764,7
1051,0.9734324183147981,0.10962668055630614,6
1063,0.9714244221220792,0.10984350629857786,6
687,0.9504266116367114,0.11010377790816232,10
990,0.9810263758604446,0.11033679396067865,6
1025,0.9466630091517849,0.11034123154345417,6
588,0.9478660939826102,0.11038197218341068,12
1029,0.9668362133762818,0.11051654799735759,6
920,0.9793047043998437,0.11053973627526192,7
1041,0.9727928402237269,0.11058252650048074,6
1099,0.9830456892454623,0.11070481887592769,5
597,0.9611513595877786,0.1108286347367413,12
1038,0.9618865822718369,0.11089283922366439,6
1145,0.9527615583346789,0.1109376571227824,5
328,0.9700802181780946,0.11103099553147279,22
1192,0.966806511301129,0.11108553300225699,5
452,0.9619069905929634,0.1113640207440658,15
1184,0.9587439593893093,0.11137842402014378,5
309,0.9715608921662252,0.11157627276401562,23
986,0.9621277903955525,0.11163130334081171,6
498,0.9281131583061492,0.11176510546527937,15
1060,0.9761233063666064,0.1118813083080628,6
632,0.9574496386036986,0.1123594479890131,11
1157,0.8841727566723103,0.11247028275631962,5
639,0.9367633668465043,0.11249650889228285,11
706,0.9334415874552006,0.11276318055481052,10
424,0.9336273036873156,0.1128881732231826,16
1134,0.7877508317706539,0.11291498370728108,5
1101,0.9760895423580542,0.11295893993098136,5
117,0.9646910459460866,0.1130182498865194,54
1150,0.9772143135688589,0.11304763250545809,5
695,0.9691495966411577,0.11316514486082005,10
1180,0.9626140560966931,0.1133842006941149,5
406,0.9640856375366751,0.1135628484007601,17
1202,0.9727140310217827,0.11358288141392128,5
393,0.9568320398288293,0.1136156525508394,17
1098,0.9308939603258916,0.11362995828419428,5
1117,0.9310893908969124,0.11374861340154711,5
1111,0.9752102807615272,0.1140547311839063,5
1164,0.9899911589864406,0.11410088838596373,5
660,0.9774321893215895,0.11426186739909219,10
1190,0.9621602800958731,0.11429302128451568,5
915,0.9636352340092978,0.11445416505757995,6
1132,0.9770742785567695,0.1144911560470303,5
1012,0.9947928040276065,0.11449850729550455,6
702,0.958215996965761,0.11460054763772246,10
1120,0.9325591592366588,0.11469971531416331,5
1166,0.9732970803545358,0.11482270576403877,5
1167,0.9666814757651857,0.11504258704232043,5
1095,0.9706468152577403,0.1151029936473131,5
1154,0.9748642230560168,0.11512561782706365,5
807,0.9536151997759397,0.11522049724188999,8
769,0.9450788401876936,0.11566596403181997,8
526,0.9505193522828174,0.11575978963879471,13
686,0.9593704905161944,0.11581827246748488,10
197,0.9421631058151144,0.11598153386351101,33
1144,0.9786333294711994,0.11605676153308779,5
774,0.9578861264520049,0.11637400167914654,8
768,0.9555053681771768,0.11646623524680615,8
718,0.970616429853804,0.11687503755037582,9
260,0.9538979012931085,0.11713375491773219,26
826,0.9490407529827728,0.11720483432444255,8
395,0.9564177851679065,0.11729958041631144,17
870,0.8612146455233117,0.11757739504675335,7
735,0.9752850516482298,0.1177518624573193,9
825,0.9635250771852847,0.11777257819026828,8
900,0.9702356828949089,0.11784444357952392,7
79,0.9833091967866098,0.11787984689301446,67
545,0.9260104029859952,0.11816242785806463,12
822,0.9712034207693613,0.11821415021340723,8
156,0.9495422448483605,0.11847525718168872,39
542,0.9674440737656328,0.11848681634329537,12
529,0.9616964191894526,0.11876702344879114,12
431,0.9314402602480274,0.11894512411719345,15
531,0.9709181923896835,0.11940634122520465,12
563,0.9618646655393575,0.11976146687117159,11
376,0.9590964060833244,0.12008153426644519,17
840,0.9348210253969162,0.12021204454365912,7
904,0.9716853269907295,0.12033563914365418,7
290,0.9718360977942758,0.12050595595040985,23
593,0.9183666672010968,0.12073471926377094,11
568,0.9704907530131389,0.12121743021036954,11
854,0.9209014729321126,0.12150539581128887,7
371,0.9464537105742634,0.12153269242956084,17
857,0.966240438344262,0.12153951879441952,7
866,0.9726017761344082,0.12184008334157213,7
217,0.974378275742758,0.12224561551284507,29
853,0.9732883877666447,0.12227211800788036,7
384,0.9389783714649355,0.12265801481688568,16
609,0.9710188877812321,0.12280529234330384,10
841,0.9731913723887271,0.12285355577093601,7
398,0.9685661977374571,0.12289791740841477,16
980,0.9253300243854642,0.12317284967254456,6
619,0.9578486016675902,0.12322162724348418,10
281,0.9430039956126349,0.12326301180467474,23
896,0.9628569649876387,0.12331476702135233,7
617,0.9558124817093635,0.12335675338244281,10
277,0.9375618214641656,0.12338339531215112,23
961,0.9420710674285694,0.12348631825399403,6
975,0.9830893398942628,0.12371797334193742,6
943,0.9848230172415404,0.12444531190349402,6
984,0.9809529980368187,0.12459459268202704,6
130,0.9652533699604142,0.12515865032565926,44
155,0.9692715590103769,0.1252146456013797,37
697,0.958654549399421,0.12531122411095438,9
173,0.9573643406736261,0.12532960916924563,32
933,0.9503286573001241,0.12572993993021547,6
672,0.9362583205607561,0.12574658829970453,9
467,0.9382961719164364,0.12577624658456907,13
211,0.9463244845893717,0.12578826995343037,28
258,0.9698671834326068,0.12587183321194567,24
700,0.941728099010521,0.1259868804704801,9
222,0.9195522953935568,0.12616648123328858,28
954,0.9423327937386371,0.12620378136099472,6
347,0.9573403353069274,0.12631296149076043,18
150,0.939548167691744,0.12659456236079067,37
259,0.9626412152890136,0.12664005268754766,24
983,0.9693556945830116,0.12678638563580316,6
505,0.9462131884717844,0.1269392575479982,12
558,0.9446127288705889,0.12715446665764424,11
69,0.9778222268513029,0.12729979587295676,69
962,0.9866558960279462,0.12730648656476087,6
654,0.9821266209447255,0.12737139011301504,9
161,0.9546798231228142,0.12753910714015362,35
663,0.9774126141899179,0.12763448703258518,9
964,0.9180596799444792,0.12781220570109306,6
664,0.9687643538620907,0.12793269713576857,9
11,0.9140323951606524,0.12835526189112684,203
918,0.9663682822709798,0.1284377313458893,6
353,0.9404824191367294,0.1285280441422524,17
591,0.9231117117050193,0.1286743393202584,10
1033,0.9532254429665779,0.1287161736525215,5
934,0.9823100828904797,0.1288533513163056,6
241,0.965291053209269,0.12913868230285214,24
705,0.9631319526526325,0.12920230489849768,9
432,0.9724476608485864,0.12923290262440715,14
909,0.9910168024606998,0.1292520993240771,6
1045,0.944736282320024,0.12974205984574136,5
454,0.9558591617590697,0.12990757820658855,13
116,0.9579873679403741,0.1299884892281418,47
462,0.9612751438731986,0.13002130402107087,13
729,0.9613898488609366,0.13002942438967577,8
535,0.9602522014856352,0.130085059384892,11
732,0.9786351508915082,0.13051762540595246,8
1004,0.9766209387845085,0.13052726627291764,5
1064,0.9712737897717068,0.13062865104109045,5
419,0.9680748013323518,0.13063537703268094,14
1020,0.9368124448710768,0.13069070937344512,5
460,0.9660924294126052,0.13121425524388108,13
292,0.940342575306716,0.13126344837946474,21
1009,0.9446742610905086,0.13131073783767316,5
1030,0.9119945023288689,0.13136697627813906,5
409,0.9764135799144176,0.13143123026948378,14
596,0.9496194170606996,0.13147981194624897,10
643,0.9772704641560038,0.13153275710606377,9
484,0.9617276966794258,0.1316055826678301,12
357,0.9395870478118379,0.13165649771474938,14
379,0.94157548747916,0.1317428179771142,15
1018,0.9897862882010897,0.13186699917793637,5
592,0.9595282147676044,0.13190756324615135,10
1039,0.9025190556016831,0.1321442455367956,5
1053,0.9865352461405328,0.13266240699744264,5
1035,0.96884467227654,0.13273750377384308,5
1011,0.9848199956044028,0.13281508897585162,5
602,0.9310835468331733,0.13290502481477368,10
245,0.8793409313407158,0.13304150991775746,25
1021,0.9754537654659082,0.13308037108334145,5
33,0.9686668345840054,0.13312996348759165,118
1040,0.9920867324249664,0.13331939451342695,5
1022,0.9473910589082454,0.13334233326669578,5
992,0.981661935851373,0.13337023111069563,5
804,0.872617823155284,0.13363590121714464,7
280,0.9613750029482699,0.13376276516920788,21
383,0.9524022907484743,0.13376782167803036,15
397,0.9609722000947349,0.13388755337272965,15
332,0.9229619746015342,0.1339073299968656,17
401,0.9567379667147456,0.13395091320119248,14
411,0.9528774302083909,0.13395612099671744,14
832,0.9705897035167397,0.13397817745712876,7
90,0.9464667410087645,0.1339961442186274,53
787,0.9773848585378113,0.13452473194636644,7
812,0.9742828173047023,0.13456525415060744,7
799,0.9412607303426223,0.13460491137416303,7
87,0.9543592201512573,0.13461662005633837,54
610,0.9591283648554824,0.1353131175645974,9
522,0.9654730712695342,0.13545127198728457,11
205,0.9560639109377119,0.13562627672188896,27
178,0.9528929435735386,0.1356294142490188,30
894,0.9703326292868379,0.13590656260392459,6
1066,0.9818376044268786,0.13628430803607552,5
106,0.9642521526916796,0.13652385014736837,48
1008,0.9287655537392482,0.13661534021531224,5
190,0.9303940273242753,0.1366798136135009,27
172,0.9474088221284231,0.13676709666740672,30
330,0.9464224136922021,0.13694037673546552,17
493,0.9573691415328555,0.13695254275243599,10
58,0.9423344328869118,0.13708898000995337,79
315,0.9710051949982254,0.13712992730014004,18
627,0.9527553177424622,0.1374436595464425,9
146,0.9687151396864999,0.13774270663461527,35
422,0.9760141407328529,0.13788850740678732,13
509,0.9720644057553659,0.13803729774659662,11
370,0.9219066125219062,0.1384588093658238,15
657,0.9593984267387715,0.13858587883968637,8
26,0.9240575313178969,0.13862249053611267,138
859,0.8943596328786246,0.13870904688244948,6
373,0.9677196271942307,0.13877096522140137,15
163,0.9251848747892425,0.13883710486100875,31
115,0.9673646743519488,0.13899106283676801,44
877,0.9624554749273637,0.13938080493530217,6
668,0.9568838997386722,0.13942623715789432,8
391,0.9499731240829706,0.1395845999774508,14
203,0.9584743980958991,0.13960571094644358,26
684,0.9826720755888271,0.1399035643752369,8
396,0.9480759409412672,0.13999610116148192,14
612,0.9615503427907975,0.1400253146140016,9
219,0.9580840356003553,0.1401609293237748,25
252,0.9516081334905098,0.14041743962456077,21
879,0.9602324193028994,0.14044351270912872,6
549,0.9485543507748582,0.140499579177163,10
296,0.9404224207209423,0.14057041762349368,19
848,0.9563369859731252,0.14097916349971104,6
897,0.9144012829493245,0.1410771619612433,6
865,0.9706136129770254,0.14108680238932386,6
886,0.9156560925836899,0.14123126272531292,6
655,0.962626469800403,0.1413179871337039,8
693,0.9421675177121975,0.14135169660930805,8
199,0.9399384212939204,0.14140946161918078,27
694,0.9285045649817016,0.14146905282241715,8
78,0.9557418410090818,0.1416340119137068,55
689,0.9413035541098098,0.14179173448916732,8
817,0.9375528560950978,0.1417990896445684,6
389,0.9621192128581911,0.14182993985286238,14
530,0.9496872849307954,0.1419232369554892,10
669,0.9600907107239278,0.14194097281009388,8
350,0.9600675429448285,0.14206698400429893,16
490,0.9514059198432919,0.14221086200426,11
550,0.9586442631626032,0.14225423382653132,10
696,0.9626136638775981,0.14230758704928353,8
842,0.9521257048922582,0.14246599611704536,6
314,0.8780794185672477,0.14247136972483665,18
540,0.9616699303038896,0.14251883544149352,10
176,0.9257802282840603,0.14304005273734405,28
67,0.9505915673929743,0.14333294149078968,61
92,0.9391790802788672,0.1438062142342121,49
979,0.9721719664379851,0.1439064593974881,5
133,0.9556184130123496,0.14417836933062989,37
331,0.9170707092160448,0.14456778787064303,16
474,0.9326562077370314,0.14479839604809863,11
84,0.9480926234649601,0.14533849961521414,49
402,0.9590159056557178,0.1454008084404497,13
570,0.9562586192562151,0.14562993880271505,9
174,0.9042610654775746,0.14581083311053375,28
605,0.9419643872765401,0.14598792717004716,9
757,0.953554422141,0.14602787487439897,7
482,0.9440727831181382,0.14611334124914854,11
982,0.9604936109968824,0.14628724136506738,5
473,0.9692192041616465,0.14630616609371716,11
89,0.936656179274908,0.14666929128802558,49
202,0.9646092591268673,0.14681134769752435,25
433,0.9604119782968449,0.14683983542778387,12
73,0.9435960073903996,0.14694994420417332,54
43,0.9070249748117831,0.1481752317608072,78
738,0.9778599248930671,0.1482204888084322,7
237,0.9546768046214997,0.14848015700276876,21
523,0.9188413267831406,0.1486000212452511,10
751,0.9454118541406712,0.14865719169901878,7
75,0.962554457194947,0.1489623739123393,53
778,0.9867423455639173,0.149248149862836,6
514,0.9778598911329203,0.14969178344232315,10
443,0.9343443926963197,0.15008805919650367,11
914,0.9576252732405678,0.1501980090314256,5
416,0.9269117988955504,0.15034604156315107,13
931,0.8860762986430986,0.1504594972609739,5
149,0.963697523686618,0.1507454993399502,31
319,0.9364472748224555,0.15075668676294707,16
917,0.9617406771456102,0.15086406309226386,5
346,0.9574045551702143,0.15090335645855293,15
912,0.9866512588012911,0.1511238481984905,5
214,0.9422295452691052,0.15162749181912324,23
175,0.9572708598984034,0.15163543792634734,27
938,0.9763339346214044,0.15177812061811174,5
625,0.9476960419499854,0.15194572446768478,8
341,0.9619842084458728,0.15214000864931856,15
284,0.9315949270594508,0.15240914916780585,18
935,0.9595847149997679,0.1525722287518213,5
451,0.9583712152225963,0.1528575849305117,11
974,0.9492205292339405,0.15319559636613272,5
51,0.9594250706562875,0.15333440437909332,70
153,0.9750222766872244,0.15342055397022006,30
459,0.9749364801651014,0.15369231873002395,11
164,0.9480676217858938,0.15388030793366184,28
557,0.9281890080308661,0.15398282661942536,9
103,0.9483853238901738,0.15451522816220067,43
113,0.8936357762363085,0.1545188447786277,40
337,0.9298510176025991,0.15462993166194666,15
42,0.9375952287881705,0.15476016521656805,80
417,0.8979710769221989,0.15484227360601255,12
690,0.8852321666775957,0.154853544839479,7
629,0.922767234591093,0.1552491619108361,8
830,0.9448358828412758,0.1554503776359063,6
810,0.9275253867280316,0.1554665898220449,6
439,0.9553637492258669,0.15571678407789563,11
442,0.9262295386362451,0.1558257290070529,11
140,0.9472535316404049,0.1560685633735399,32
96,0.9469095779628312,0.1564708883267968,43
456,0.9709842483864419,0.15655170274320018,10
611,0.9868257526206209,0.15675087894274267,8
708,0.8123290019848204,0.15694827240599413,7
413,0.97286860720359,0.15696903117126684,12
253,0.9117183858216537,0.15702427465112015,19
803,0.9689037076351316,0.15704744569398144,6
675,0.9170076775852061,0.15707827637320976,7
321,0.9285690762945271,0.15715243022622402,15
304,0.9380848727649376,0.15716845546698854,16
494,0.9585358986882769,0.1573815513834508,10
466,0.9434436692924462,0.1577272324194066,10
109,0.943532165455931,0.15788005472671776,41
299,0.9683301150844572,0.15799812886257564,16
148,0.9193098317007531,0.15804142853467498,30
83,0.9201294228862825,0.15809078748203456,47
784,0.9575781345148824,0.15844290232142047,6
492,0.9247984729462944,0.1588992391978184,10
780,0.9456710946425595,0.1590148448514196,6
485,0.9656096777159989,0.15903989891813192,10
483,0.9649737753373311,0.15914769981121824,10
320,0.958848415897992,0.15923239075323167,15
136,0.9536572986505062,0.15928150858081874,33
683,0.9502289243489973,0.15951995147670614,7
670,0.9478980372829037,0.1596857335447417,7
435,0.9428489642258675,0.15976514707393674,11
318,0.9252073658593365,0.15977677303330692,15
182,0.9646185140677087,0.1599710790250357,25
365,0.969532210289596,0.16004466910661727,13
141,0.9667584044002512,0.16011279640960605,29
305,0.9696775721455587,0.1601501086890283,16
266,0.9317032636288285,0.16042698715452627,18
